Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
7229 Montague St,3 Beds,2 Baths,"1,624 sqft",1950,1 Open Spaces,Pool,"$230,000",Philadelphia
1700 Delancey Pl,4 Beds,4 Baths,"2,640 sqft",1800,1 Parking Spaces,Pool,"$1,100,000",Philadelphia
3854 N Fairhill St,3 Beds,1 Bath,"1,120 sqft",1940,None,No,"$150,000",Philadelphia
2030 E Tioga St,2 Beds,,"1,749 sqft",1900,None,Pool,"$79,900",Philadelphia
2356 E Dauphin St,3 Beds,4 Baths,"2,100 sqft",1935,Open Parking,Pool,"$549,000",Philadelphia
1006 S 56th St,3 Beds,1 Bath,960 sqft,1920,Open Parking,Pool,"$89,000",Philadelphia
3149 N 15th St,4 Beds,,"1,480 sqft",1920,Open Parking,Pool,"$180,000",Philadelphia
1232 N Front St #2A,2 Beds,2 Baths,"1,179 sqft ",2018,1 Car Garage,Pool,"$474,000",Philadelphia
4642 Weymouth St,2 Beds,1 Bath,800 sqft,1930,Open Parking,Pool,"$125,000",Philadelphia
1010 Arch St #404,2 Beds,1 Bath,860 sqft,1900,None,Pool,"$285,000",Philadelphia
2205 S Garnet St,3 Beds,1 Bath,"1,031 sqft",1920,Open Parking,Pool,"$249,900",Philadelphia
